ID	TITLE	URL	PUBLISHER	CATEGORY	STORY	HOSTNAME	TIMESTAMP
259410	"Russia's Lavrov warns of ""fratricidal war"" in Ukraine"	http://in.reuters.com/article/2014/05/28/uk-ukraine-crisis-russia-lavrov-idINKBN0E81FL20140528	Reuters	b	dCXZzr8rVI5aTGMgAB8jJXCTtcnGM	in.reuters.com	1401288112444
405400	Argentina Debt Dilemma Spotlights Knotted World of Default Swaps	http://www.businessweek.com/news/2014-07-31/argentina-debt-dilemma-spotlighting-knotted-swaps-world	Businessweek	b	d45lrITaqI7OdIM52IGhAToArjnNM	www.businessweek.com	1406847183667
377253	Brent-WTI Spread Widest in Week on Sign of Excessive Drop	http://www.businessweek.com/news/2014-07-13/brent-trades-near-three-month-low-amid-rising-supply-wti-steady	Businessweek	b	dDbZs5yNvMXdzyM2eLkppVUBnmu6M	www.businessweek.com	1405422903980
58767	Darren Aronofsky Gets It Right: The Critics Don't Sink 'Noah's' Arc	http://www.contactmusic.com/article/noah-reviews-russell-crowe-darren-aronofsky_4128468	Contactmusic.com	e	dpH7IlNIHkdovtMO2COHU9LSOmyXM	www.contactmusic.com	1396020138037
14453	Chris Pine Pleads Guilty To DUI, Gets Six Month Driving Ban	http://www.contactmusic.com/article/chris-pine-pleads-guilty-dui_4112442	Contactmusic.com	e	dwXznuDZkJ7M3kM6wa_cKyGn1pnKM	www.contactmusic.com	1395062967072
412918	Burger King In Talks To Buy Canada's Tim Hortons To Dodge U.S. Taxes	http://www.huffingtonpost.com/2014/08/24/burger-king-buy-tim-hortons_n_5706239.html	Huffington Post	b	dk6ynYIHv7N1ZfME3VPp1B6TrZCnM	www.huffingtonpost.com	1408994722813
208228	China Credit Gauge Declines as Officials Seek to Tame Debt Boom	http://www.businessweek.com/news/2014-05-12/china-financing-tops-estimates-as-money-supply-growth-rebounds	Businessweek	b	d--wbowLE_mEcaMG2HSlJBQmHDBVM	www.businessweek.com	1399970872744
383201	AIG to Get at Least $650 Million in BofA Settlement	http://www.businessweek.com/news/2014-07-16/aig-to-get-at-least-650-million-in-bofa-mortgage-settlement	Businessweek	b	d_LF_1UpoQ2iK5Mu50mFoQ0wkXbeM	www.businessweek.com	1405551536772
404506	Lady Gaga - Lady Gaga And Tony Bennett Celebrate Collaboration With Concert	http://www.contactmusic.com/story/lady-gaga-and-tony-bennett-celebrate-collaboration-with-concert_4305728	Contactmusic.com	e	dSs9yX7R9OUm1JMIC24TKXvLIsRhM	www.contactmusic.com	1406802992064
22953	Coldplay's Chris Martin Joins 'The Voice' As A Mentor For New Format	http://www.contactmusic.com/article/coldplay-chris-martin-the-voice_4115772	Contactmusic.com	e	dLxMdRhl3BZwuPMVJRn9RZH85DWNM	www.contactmusic.com	1395238010329
138777	X-Men director Bryan Singer's sex abuse accuser working on bombshell expose	http://www.dailymail.co.uk/news/article-2607877/EXCLUSIVE-X-Men-directors-sex-abuse-accuser-working-Oscar-nominated-filmmaker-bombshell-expose-Hollywoods-sordid-underbelly.html	Daily Mail	e	d05iElXUvaqJIAM0FcCTaMwx2q2wM	www.dailymail.co.uk	1397899639263
300155	Is a Kim Kardashian video game on the way?	http://www.dailymail.co.uk/wires/aap/article-2660923/Is-Kim-Kardashian-video-game-way.html	Daily Mail	e	d1OQntkaQsX4EPMRA2lo6Z85lOhAM	www.dailymail.co.uk	1403088181003
123895	This year at Tribeca, which runs through April 27, movies are only part of the story.	http://www.huffingtonpost.com/huff-wires/20140416/us-film-tribeca/\?utm_hp_ref=media&amp;ir=media	Huffington Post	e	dcYvTkyRctL8yeM1yFcq_PUzVO1jM	www.huffingtonpost.com	1397655720502
320023	"Clint Eastwood: ""Eli Wallach Was A Wonderful Guy and Actor"""	http://www.contactmusic.com/article/clint-eastwood-eli-wallach-was-a-wonderful-guy-and-actor_4260127	Contactmusic.com	e	dpIU4Dodb3Z_GzMNaK7XhtIX-jK3M	www.contactmusic.com	1403796569822
328246	GM Recalls Buicks in China for Headlight Hazard	http://www.businessweek.com/news/2014-06-27/gm-recalls-buicks-in-china-for-headlight-hazard	Businessweek	t	d96C9laMKB9_uYMnwCmyIsAaMnagM	www.businessweek.com	1403931018293
251307	Bunny Yeager Dead: Pin-Up Photographer Who Helped Launch Bettie Page's  ...	http://www.huffingtonpost.com/2014/05/26/bunny-yeager-dead-photographer-of-bettie-page_n_5391525.html	Huffington Post	e	dryi8OuKkLGbdUMrMonVYMNj-iH-M	www.huffingtonpost.com	1401106134524
373674	Brian Williams Reveals His Intense Devotion To 'The Bachelorette'	http://www.huffingtonpost.com/2014/07/08/brian-williams-bachelorette_n_5566773.html\?ir=Media	Huffington Post	e	dhr6GhnhMndDlJMHW1Xc0VMzT7C7M	www.huffingtonpost.com	1404916910863
42833	Sean Combs - Sean Combs Reverts Back To Puff Daddy For New Album	http://www.contactmusic.com/story/sean-combs-reverts-back-to-puff-daddy-for-new-album_4124227	Contactmusic.com	e	d0TuHbg2IyT-SYMnR0n_RjKuMMaaM	www.contactmusic.com	1395777429370
18835	Paramount Denies 'Noah' Meeting With Pope Francis Was Ever Scheduled	http://www.huffingtonpost.com/2014/03/18/noah-pope-francis_n_4985219.html\?utm_hp_ref=entertainment	Huffington Post	e	dE25qYGHvoKG4wM9zliYle7JSfnRM	www.huffingtonpost.com	1395164343771
295754	Justin Bieber Cleared Of All Charges In Attempted Robbery Case	http://www.contactmusic.com/article/justin-bieber-cleared-of-all-charges-in-attempted-robbery-case_4246412	Contactmusic.com	e	dH1DJNyRc7mUc3MLSbVs73NbVMoiM	www.contactmusic.com	1403015022783
89965	Peaches Geldof, the original wild child turned doting mum, spent her life fighting  ...	http://www.dailymail.co.uk/news/article-2599104/Peaches-Geldof-original-wild-child-turned-doting-mum-spent-life-fighting-demons-fractured-childhood.html	Daily Mail	e	dbkX8-vtewxCqcMTbv2ELSzyqzFNM	www.dailymail.co.uk	1396938376083
135657	Kerry Washington - Kerry Washington: Filming while pregnant is a 'challenge'	http://www.contactmusic.com/story/kerry-washington-filming-while-pregnant-is-a-challenge_4159389	Contactmusic.com	e	dtrL7tqYGD_PkcMZFV_b6kNWvDoRM	www.contactmusic.com	1397840313593
95614	GLOBAL MARKETS-Wall St drops as tech shares sell off; US bonds jump	http://in.reuters.com/article/2014/04/10/markets-global-idINL2N0N21PQ20140410	Reuters	b	dID1IjMAXe7zTmMwozlpbitpw04CM	in.reuters.com	1397222027500
131005	While no deals are in place yet, Williams and Chris Columbus are in talks to join  ...	http://www.huffingtonpost.com/huff-wires/20140417/us--film-mrs-doubtfire-sequel/\?utm_hp_ref=media&amp;ir=media	Huffington Post	e	dGM-S-ZGvVDlPIMZxyKdazcHt9f6M	www.huffingtonpost.com	1397777877078
417033	So who was the Emmys' worst dressed? Lena Dunham, Sarah Paulson and  ...	http://www.dailymail.co.uk/tvshowbiz/article-2734261/Tutu-Girls-star-Lena-Dunham-opts-shocking-pink-tule-frock-Emmy-Awards.html	Daily Mail	e	d6o6vnsNpRKbCXM52hmmvSE5tGTJM	www.dailymail.co.uk	1409033630475
326919	Some banks may walk away from government debt primary market -BNP	http://www.reuters.com/article/2014/06/24/eurozone-debt-banks-idUSL6N0P546G20140624	Reuters	b	dBVvYSleDLImmmM_qjHEHH0DIhERM	www.reuters.com	1403921374872
307403	American Apparel CEO Dov Charney Forced To Quit Or Be Fired: Report	http://www.huffingtonpost.com/2014/06/22/dov-charney-fired_n_5519756.html\?utm_hp_ref=business	Huffington Post	b	day2-E2EsmrsuKM32GfhOuQwPlrDM	www.huffingtonpost.com	1403534215336
179140	Kim Kardashian And Kanye West Aren't Married Yet, But What Are They  ...	http://www.contactmusic.com/article/kim-kardashian-kanye-west-marriage-license-fake_4180777	Contactmusic.com	e	d4w0TMh29nMRxxMb0AuK90jMYytRM	www.contactmusic.com	1399322246738
76815	US STOCKS-Wall Street to open higher, Yellen remarks awaited	http://in.reuters.com/article/2014/03/31/markets-usa-stocks-idINL1N0MS0AM20140331	Reuters	b	dHZ3LZNOcUV9UuMpFiuuOIMQ9urtM	in.reuters.com	1396367581758
27049	Netflix Orders Jane Fonda, Lily Tomlin Sitcom, 'Grace And Frankie'	http://www.contactmusic.com/article/netflix-new-comedy-series-grace-and-frankie-jane-fonda-lily-tomlin_4117114	Contactmusic.com	e	dQMBdkadqoDUajMM6heNHb1buN1CM	www.contactmusic.com	1395330804114
316412	Google set to invade your home, car and even your wardrobe: Tech giant gears  ...	http://www.dailymail.co.uk/sciencetech/article-2669030/Google-set-invade-home-car-wardrobe-Tech-giant-gears-launch-new-smart-gadgets-I-O-event.html	Daily Mail	t	dJJKCkN0iYVUa9Mi5guCCiaFkWbzM	www.dailymail.co.uk	1403712690593
349135	UPDATE 2-JPMorgan's Dimon plans to use vacation for cancer treatment	http://in.reuters.com/article/2014/07/02/jpmorgan-chase-ceo-idINL2N0PD18W20140702	Reuters	b	dtS1p_CVZU12qVMXG1MSUKIIXBzXM	in.reuters.com	1404379824128
223059	Illinois health officials say 3rd US MERS case not infectious	http://in.reuters.com/article/2014/05/19/health-mers-illinois-idINL1N0O518N20140519	Reuters	m	dHtWCfy4k4WtTZMy1NqnbwX4tr_gM	in.reuters.com	1400535109423
278042	Out of phone battery? Head to your nearest Starbucks: Coffee chain begins  ...	http://www.dailymail.co.uk/sciencetech/article-2656164/Out-phone-battery-Head-nearest-Starbucks-Coffee-chain-begins-rolling-free-wireless-charging-tables-stores.html	Daily Mail	t	dAtboaHbSuNMkPMW-CWJch10tXX5M	www.dailymail.co.uk	1402667669514
353751	Hong Kong Stocks Swing Amid US Job Gains; Cnooc Drops	http://www.businessweek.com/news/2014-07-03/hong-kong-stocks-extend-weekly-advance-amid-u-dot-s-dot-optimism	Businessweek	b	d0-SyMe8gaUTnMMXCmfpw9AeBK0XM	www.businessweek.com	1404455148139
331072	REFILE-Israel cranks up media campaign ahead of Iran nuclear deal deadline	http://in.reuters.com/article/2014/06/29/iran-nuclear-israel-idINL6N0PA0SX20140629	Reuters	b	dTMUOapU-L4j4mMGWJxZSLvAOFKiM	in.reuters.com	1404080227476
30664	Toyota Admits It Misled The Public About Multiple Safety Issues	http://www.huffingtonpost.com/2014/03/19/toyota-fine-misleading-public_n_4992609.html	Huffington Post	t	dvp9fnKPtbHUuGM1fyaoUYI-aTwcM	www.huffingtonpost.com	1395510003638
204116	Hillshire Brands to Buy Pinnacle Foods for $4.3 Billion	http://www.businessweek.com/news/2014-05-12/hillshire-brands-to-acquire-pinnacle-foods-in-6-dot-6-billion-deal	Businessweek	b	dBaoKOqq_VPXxWMRnKUudrInTKVsM	www.businessweek.com	1399904848850
228127	Bruce Jenner jets to Paris to walk Kim Kardashian down the aisle	http://www.dailymail.co.uk/tvshowbiz/article-2634396/Bruce-Jenner-jets-Paris-walk-Kim-Kardashian-aisle-son-Brody-refuses-girlfriend-snubbed.html	Daily Mail	e	dPq2eZpLsBVI39MzcKIInKv_a3KYM	www.dailymail.co.uk	1400647327673
7241	Bachelor producers 'hate Juan Pablo Galavis' who 'bedded three contestants'	http://www.dailymail.co.uk/tvshowbiz/article-2578704/Bachelor-producers-hate-Juan-Pablo-Galavis-said-bedded-three-contestants-season.html	Daily Mail	e	dsxSK7cm0Bn72sM0Y-QP-7WD8mgLM	www.dailymail.co.uk	1394617887071
22256	Bob Iger - Disney plan Incredibles sequel and Cars 3	http://www.contactmusic.com/story/disney-plan-incredibles-sequel-and-cars-3_4116424	Contactmusic.com	e	dABGVITQs6X1I4MdYGnX9zY59PpVM	www.contactmusic.com	1395234963612
304584	Three people arrested outside Taylor Swift's Rhode Island beach house for  ...	http://www.dailymail.co.uk/tvshowbiz/article-2661354/Three-people-arrested-outside-Taylor-Swifts-Rhode-Island-beach-house-throwing-beer-bottles-shouting-expletives-security.html	Daily Mail	e	dJOFS95xBlf9_KMbnTDVvyvbM89wM	www.dailymail.co.uk	1403141155152
337714	Beyonce Tops Forbes' Celebrity 100 List	http://www.huffingtonpost.com/2014/06/30/beyonce-forbes-celebrity-list_n_5543781.html	Huffington Post	e	dkWWotj5ZZYtigM9Tcoe2NoR1P59M	www.huffingtonpost.com	1404170377438
377085	AIRSHOW-Airbus gets $11.8 bln order from SMBC Aviation	http://in.reuters.com/article/2014/07/15/airshow-britain-airbus-group-idINL4N0PQ2X820140715	Reuters	b	d4OkS_nliN9q8LMlP06aqIGgcON0M	in.reuters.com	1405421750560
26196	UPDATE 1-GM must pay for pre-bankrutpcy ignition deception -lawsuit	http://in.reuters.com/article/2014/03/19/gm-recall-lawsuit-idINL2N0MG21E20140319	Reuters	t	d6AKUy26Vb7F9bMq8O8PZrUuSg0gM	in.reuters.com	1395326041037
37911	Index-Linked Gilts Rise as Gap Between Inflation Gauges Widens	http://www.businessweek.com/news/2014-03-25/index-linked-gilts-rise-as-gap-between-inflation-gauges-widens	Businessweek	b	drtnhd44qzW0MaMaJYSEh4jVEMwZM	www.businessweek.com	1395753166785
243942	Are We Happy With Gareth Edwards Directing The Star Wars Spin-Off? [Poll]	http://www.contactmusic.com/article/gareth-edwards-star-wars-spin-off-movie-poll_4210857	Contactmusic.com	e	dcYGj32Krj_U_gMH056s3mOjX-RjM	www.contactmusic.com	1400881231608
228948	Channing Tatum brands himself 'high-functioning alcoholic' in GQ	http://www.dailymail.co.uk/tvshowbiz/article-2634072/Channing-Tatum-reveals-hes-party-animal-baby-wife-Jenna-Dewan-GQ-interview.html	Daily Mail	e	daTpJHFnADnp3HME4QhqFqW6qiCkM	www.dailymail.co.uk	1400652940193
294173	BG Sells Stake in North Sea Pipe Network for $954 Million	http://www.businessweek.com/news/2014-06-17/bg-sells-stake-in-north-sea-pipeline-network-for-954-million	Businessweek	b	dYrWSMXxl9gR6ZMJsKtpnZ-YTqcoM	www.businessweek.com	1403001725577
410089	UPDATE 1-Chrysler, Ford say Canada auto sales up on trucks	http://in.reuters.com/article/2014/08/01/autos-canada-idINL2N0Q71M020140801	Reuters	b	dpIAYouOAw0ScZMfKEAl2GjH5sCjM	in.reuters.com	1406925033797
308689	NYMEX-US crude above $107 a barrel on Iraq violence	http://in.reuters.com/article/2014/06/23/markets-asia-nymex-idINL4N0P30P620140623	Reuters	b	dKuM59GnA7MWWkMuXHOSLXQTbmP0M	in.reuters.com	1403548512932
254846	UPDATE 2-Five dead as Sierra Leone records first Ebola outbreak	http://in.reuters.com/article/2014/05/26/ebola-leone-idINL6N0OC39O20140526	Reuters	m	dwRzOn6KPcETdyMLpeYngBd5vhQLM	in.reuters.com	1401174772949
243225	'I'm proud of that': Duck Dynasty's Jase Robertson reveals he was a virgin on his  ...	http://www.dailymail.co.uk/tvshowbiz/article-2636848/Duck-Dynastys-Jase-Robertson-reveals-virgin-wedding-day-discusses-new-memoir.html	Daily Mail	e	dWycSTQ-r2QSfRMaSLcJbYR8u3xeM	www.dailymail.co.uk	1400876538944
327246	Most Puerto Rico Electric Debt Lacks Lifeline for Investors	http://www.businessweek.com/news/2014-06-27/bulk-of-puerto-rico-electric-debt-without-lifeline-for-investors	Businessweek	b	dfFVR1TIs6Pn31M-CdRLtI16FOT7M	www.businessweek.com	1403924748883
308098	BNP Dividend Future Slides on Report Settlement Is Close	http://www.businessweek.com/news/2014-06-23/bnp-dividend-future-slides-on-report-settlement-is-close	Businessweek	b	dONUzFKBMKkeBSMpNbUZsRcp4gT5M	www.businessweek.com	1403541743853
106916	Dean McDermott Admits To Cheating On Tori Spelling On 'True Tori'	http://www.huffingtonpost.com/2014/04/12/tori-spelling-dean-mcdermott-cheating_n_5138354.html\?utm_hp_ref=entertainment&amp;ir=Entertainment	Huffington Post	e	d1iNyrfql_6ahDMo0LwvsqmldUMDM	www.huffingtonpost.com	1397354218553
124203	Paul Walker's Brothers Will Step In To Finish 'Fast & Furious 7' Scenes	http://www.contactmusic.com/article/paul-walker-s-brothers-fast-and-furious-7_4157612	Contactmusic.com	e	dgz8VPutn_PaBEMtKeLNvpZa-aurM	www.contactmusic.com	1397656995227
22742	Rolling Stones Cancel 14 On Fire Tour After L'Wren Scott's Death	http://www.huffingtonpost.com/2014/03/18/rolling-stones-cancel-14-on-fire-tour_n_4987801.html	Huffington Post	e	d00pSI3VqDUL5wMEU6vdcq2VFkgVM	www.huffingtonpost.com	1395237070895
152203	EMC's 1st-qtr revenue rises 2 pct	http://in.reuters.com/article/2014/04/23/emc-results-idINL3N0NF35D20140423	Reuters	b	dnK0_JagknGeXSMfpMdb_lLfmHkVM	in.reuters.com	1398268876194
237774	UPDATE 2-Boeing wants to be more like Apple, CEO McNerney says	http://in.reuters.com/article/2014/05/21/boeing-investors-idINL1N0O717F20140521	Reuters	b	dKoQS4HLPAW1LRMfXvsQwJn8Qhi1M	in.reuters.com	1400812913451
165465	Nobody's Laughing With 'The Other Woman', Least Of All The Critics	http://www.contactmusic.com/article/review-roundup-other-woman-cameron-diaz-leslie-mann_4167736	Contactmusic.com	e	dplkIrerx7tCqVMEvSiyZW0qXKMeM	www.contactmusic.com	1398470337484
387366	Morgan Stanley Sees Rosneft Deal Surviving US Russia Sanctions	http://www.businessweek.com/news/2014-07-17/morgan-stanley-sees-rosneft-deal-surviving-u-dot-s-dot-russia-sanctions	Businessweek	b	dTQk20X8bdYdxxMqVWefyCvF88AyM	www.businessweek.com	1405619708684
360679	Potentially Habitable Alien World May Not Even Be A Real Planet	http://www.huffingtonpost.com/2014/07/05/gliese-581-planet-not-real-video_n_5559747.html	Huffington Post	t	dDmfGvWA2JOCMjM5M54YjkpiTksPM	www.huffingtonpost.com	1404589265198
147199	Lyrid Meteor Shower 2014 To Peak On Earth Day (LIVESTREAM VIDEO)	http://www.huffingtonpost.com/2014/04/21/lyrid-meteor-shower-2014_n_5186204.html\?ir=Science	Huffington Post	t	dfr1ecd3D0rgvNMR9wodgydFf12SM	www.huffingtonpost.com	1398163091573
8960	UPDATE 3-Herbalife says US FTC opens inquiry long sought by Ackman	http://in.reuters.com/article/2014/03/12/herbalife-ftc-idINL2N0M92NB20140312	Reuters	b	dey1wWSDFLloFaMb4H5WhUu2P5biM	in.reuters.com	1394710505312
308442	European Stocks Are Little Changed Amid Deals Action	http://www.businessweek.com/news/2014-06-20/european-stock-index-futures-little-changed-before-data	Businessweek	b	dmxi4R_ePtxhjSMhtfwtHoZxcnJMM	www.businessweek.com	1403543906346
131986	Three million credit card numbers stolen from Michaels Stores after security breach	http://www.dailymail.co.uk/news/article-2607520/Three-million-credit-card-numbers-stolen-Michaels-Stores-security-breach.html	Daily Mail	b	dQSPB4BG3scAgNMnecJBsnHHMVBYM	www.dailymail.co.uk	1397823519161
112742	Last-Minute Tax Strategies to Be Retirement Ready	http://www.huffingtonpost.com/jamesnichols/lastminute-tax-strategies_b_5135626.html	Huffington Post	b	dvrbQ2oVW3I03NMd3K-6DwXdg6DAM	www.huffingtonpost.com	1397511192157
146652	Detroit Turns Inward: Ford Puts a Lifer in the Driver's Seat	http://www.businessweek.com/articles/2014-04-21/mark-fields-to-become-fords-new-ceo-as-detroit-turns-inward	Businessweek	b	dmEU-iO68ZkwuvMqta5j9d20tUWeM	www.businessweek.com	1398158274456
377394	FOREX-Dollar awaits Yellen's testimony, Draghi may check euro's gains	http://www.reuters.com/article/2014/07/14/markets-forex-idUSL6N0PP27X20140714	Reuters	b	dX_7s2YKpIGARbMrEtB280Mnfm95M	www.reuters.com	1405423533140
180989	Massachusetts gives up on its faulty health exchange website in face of  ...	http://www.dailymail.co.uk/news/article-2620954/Massachusetts-gives-flawed-health-exchange-website-face-expensive-fixes.html	Daily Mail	b	dmWKwgJbLUIbvLMjROokOrvyK0HQM	www.dailymail.co.uk	1399372490862
22367	Brittany Murphy's Last Ever Film 'Something Wicked' Released Four Years After  ...	http://www.contactmusic.com/article/brittany-murphy-something-wicked-death_4115995	Contactmusic.com	e	d37sFc19Ps5w2mMWR1NeD-2nZe2xM	www.contactmusic.com	1395235771210
37177	New outbreak of deadly flesh-eating Ebola virus has already killed at least 59  ...	http://www.dailymail.co.uk/news/article-2587320/New-outbreak-deadly-flesh-eating-Ebola-virus-killed-59-people-Guinea-according-Unicef.html	Daily Mail	m	dIBYPeia79sP_lMtDu8HPoxzFs-zM	www.dailymail.co.uk	1395629226131
255400	China Oilfield Services to Continue Drilling in South China Sea	http://www.businessweek.com/news/2014-05-27/china-oilfield-services-to-continue-drilling-in-south-china-sea	Businessweek	b	dRVVjTyGDK5csjMjjhU9OhqZ1hVfM	www.businessweek.com	1401220691730
55359	UPDATE 2-As many as one in 68 US kids may have autism -CDC	http://www.reuters.com/article/2014/03/27/usa-health-autism-idUSL1N0MO1BP20140327	Reuters	m	dn3vkwT6-TdkIXMiRXPpYCyb8-pTM	www.reuters.com	1395967617829
342857	Robin Thicke trolled on Twitter in Q&A backlash over his 'sexist' lyrics	http://www.dailymail.co.uk/tvshowbiz/article-2676741/Robin-Thicke-trolled-Twitter-Q-A-backlash-sexist-lyrics.html	Daily Mail	e	dF5acE0cvO0z3ZMkEjBj3FOr8CPyM	www.dailymail.co.uk	1404253934036
313093	Katie Couric - Katie Couric weds	http://www.contactmusic.com/story/katie-couric-weds_4255245	Contactmusic.com	e	d3YeGQYxMjdBa2M6uhi32jCaOmInM	www.contactmusic.com	1403648501743
79540	Arizona Curb on Medicinal Abortion Takes Effect After Ruling (1)	http://www.businessweek.com/news/2014-03-31/arizona-restriction-on-non-surgical-abortion-can-take-effect-1	Businessweek	m	dhnKmZR-vNDULDMM4cJdoQ3CL22-M	www.businessweek.com	1396384957528
172807	Selena Gomez - Selena Gomez finds texts on Justin Bieber's phone from Kylie	http://www.contactmusic.com/story/selena-gomez-finds-texts-on-justin-bieber-s-phone-from-kylie_4173967	Contactmusic.com	e	dFXtL6lz5yh_I9MX3a4zodKcvkSiM	www.contactmusic.com	1398856030063
24250	EM ASIA FX-Yellen shock, weak yuan hit Asia FX; more losses seen	http://in.reuters.com/article/2014/03/20/markets-asia-forex-idINL3N0MH1KM20140320	Reuters	b	dAYENP5WxlnkP9MU2yDD-4yOWUHtM	in.reuters.com	1395315837751
167450	Netflix signs deal with Verizon to boost speeds for subscribers	http://www.dailymail.co.uk/sciencetech/article-2615431/Netflix-signs-deal-Verizon-boost-speeds-subscribers.html	Daily Mail	t	dXd5znws--UrctMHZUE1XwNq4bOSM	www.dailymail.co.uk	1398782366960
287029	20 Full Moon Artworks To Welcome Tonight's Spooky Honey Moon	http://www.huffingtonpost.com/2014/06/13/moon-artworks_n_5490098.html\?ir=Arts	Huffington Post	t	dwBgDJfmXT3N1WM0L6CAAq7BOtcbM	www.huffingtonpost.com	1402808248953
307963	French Manufacturing, Services Reveal Risk for Europe's Recovery	http://www.businessweek.com/news/2014-06-23/french-manufacturing-services-reveal-risk-for-europe-s-recovery	Businessweek	b	d7ciPlHSS0FPGHM1D-xxX_18nfo-M	www.businessweek.com	1403539604157
66303	CORRECTED-WRAPUP 2-Search for Malaysian jet grows, Australia appoints  ...	http://in.reuters.com/article/2014/03/30/malaysia-airlines-wrapup-2-pix-tv-graphi-idINL4N0MR02320140330	Reuters	b	dZvQLV5OLymk0wM-uHeAuzfO77zAM	in.reuters.com	1396179120579
72764	XSCAPE: New Michael Jackson, Produced by Timbaland, Set For May 13	http://www.contactmusic.com/article/michael-jackson-new-album-xscape_4133208	Contactmusic.com	e	dWVz0a_fhscfrkM_Zb_ntDWoaJz_M	www.contactmusic.com	1396293237827
40254	Postponement of The Rolling Stones Australian tour due to tragic death of L  ...	http://www.dailymail.co.uk/tvshowbiz/article-2588712/Postponement-The-Rolling-Stones-Australian-tour-tragic-death-LWren-Scott-cost-millions.html	Daily Mail	e	d6wYNvXldMd-uuMHSEFirivGry6OM	www.dailymail.co.uk	1395761969101
352859	UPDATE 2-Fear, cash shortages hinder fight against Ebola outbreak	http://www.reuters.com/article/2014/07/02/health-ebola-westafrica-redcross-idUSL6N0PD3AR20140702	Reuters	m	d8Xn1S9y23tYG0MxK_fQM2YDV3bqM	www.reuters.com	1404406390448
304409	Björk Is Getting Her Own Massive Art Exhibition At MoMA	http://www.huffingtonpost.com/2014/06/18/bjork-moma-retrospective_n_5507575.html	Huffington Post	e	dGyaz10hbuStZAMVRbNjeMv5dGe5M	www.huffingtonpost.com	1403139340446
70856	Encana to Sell Jonah Field Assets to TPG for $1.8 Billion (1)	http://www.businessweek.com/news/2014-03-31/encana-to-sell-jonah-field-operations-to-tpg-for-1-dot-8-billion	Businessweek	b	dV-6II6KMf8kCCMpdCYkRiEx_PitM	www.businessweek.com	1396285344198
291939	One hot momma! Kim Kardashian wows in skintight skirt as she celebrates  ...	http://www.dailymail.co.uk/tvshowbiz/article-2658605/Kim-Kardashian-wows-skintight-skirt-celebrates-daughter-Norths-big-milestone-Kanye-West.html	Daily Mail	e	dYNGdI-_pkJeCDM2VpiV886e7EPBM	www.dailymail.co.uk	1402940819986
257555	Bill Murray - Bill Murray crashes bachelor party	http://www.contactmusic.com/story/bill-murray-crashes-bachelor-party_4216565	Contactmusic.com	e	dnJ8lnsGE-p-CmM0toIlcAaEfMLJM	www.contactmusic.com	1401234647884
327141	Barclays shifts senior executive to dark pool investigation	http://www.reuters.com/article/2014/06/27/us-barclays-lawsuit-investigation-idUSKBN0F22DT20140627	Reuters	b	dVDGMleP6SWtytMRmkV0KdWKubeiM	www.reuters.com	1403923372659
348392	UPDATE 1-Announcement in bitcoin sale seen later today-US Marshals Service	http://in.reuters.com/article/2014/07/01/usa-bitcoin-idINL2N0PC15D20140701	Reuters	b	dbKBgU3kGnXHoBMuetIxzPyHmLcPM	in.reuters.com	1404373350406
221249	Ousted New York Times editor to grads: Show what you are made of	http://www.reuters.com/article/2014/05/19/us-newyorktimes-editor-idUSKBN0DZ08L20140519	Reuters	e	dlYOGxDR6bTpKhMkEbgySj__samNM	www.reuters.com	1400520019599
255664	UPDATE 2-Malaysia, UK firm release satellite data on missing MH370 flight	http://www.reuters.com/article/2014/05/27/malaysia-airplane-data-idUSL1N0OD02I20140527	Reuters	b	dTD9J6yJCrKWLsMwVgI8EjqvFU9lM	www.reuters.com	1401223323195
107996	Seafood Fraud Under Fire As Lawmakers Look To Combat Mislabeling Scourge	http://www.huffingtonpost.com/2014/04/12/seafood-fraud_n_5138889.html	Huffington Post	b	dnRyRDHxgHr1uTMdqiipcxgk2-LgM	www.huffingtonpost.com	1397401304120
81016	China Manufacturing Index Little Changed in March	http://www.businessweek.com/news/2014-03-31/china-manufacturing-index-little-changed-in-march	Businessweek	b	dW-D6tlXZlm5iYMB7c6R8hp5mkTcM	www.businessweek.com	1396433080426
157346	Olivia Wilde - Olivia Wilde welcomes baby boy	http://www.contactmusic.com/story/olivia-wilde-welcomes-baby-boy_4165684	Contactmusic.com	e	ddlOPwh1il_BzgMeokMc4gAZreYzM	www.contactmusic.com	1398342309022
250371	FOREX-Euro roughly flat after Eurosceptic surge	http://in.reuters.com/article/2014/05/26/markets-forex-idINL6N0OC1MY20140526	Reuters	b	djOPh04WnN4_fmMi97wZVdgMjseYM	in.reuters.com	1401098588954
204804	Nissan Steers Away From Heavy Incentives to Boost Profit	http://www.businessweek.com/articles/2014-05-12/nissan-steers-away-from-heavy-incentives-to-boost-profit	Businessweek	b	dz8V3qjYFB3qJkM-K5H53BVUMOfXM	www.businessweek.com	1399911316304
197592	FTC says Snapchat deceived customers over 'disappearing' messages	http://www.dailymail.co.uk/sciencetech/article-2623862/FTC-says-Snapchat-deceived-customers-disappearing-messages.html	Daily Mail	t	duHeeI-PN01gWQMgXJ-AnJl_t1zSM	www.dailymail.co.uk	1399631366819
